0 0.252 0.028 0.72
1 0.444 0.008 0.548
2 0.456 0.02 0.524
3 0.436 0.016 0.548
4 0.42 0.04 0.54
5 0.468 0.044 0.488
6 0.412 0.032 0.556
7 0.48 0.016 0.504
8 0.42 0.032 0.548
9 0.428 0.036 0.536
10 0.472 0.04 0.488
11 0.42 0.032 0.548
12 0.432 0.036 0.532
13 0.456 0.056 0.488
14 0.372 0.072 0.556
15 0.476 0.044 0.48
16 0.424 0.044 0.532
17 0.444 0.032 0.524
18 0.444 0.056 0.5
19 0.464 0.068 0.468
20 0.464 0.048 0.488
21 0.408 0.056 0.536
22 0.476 0.04 0.484
23 0.472 0.044 0.484
24 0.432 0.056 0.512
25 0.452 0.052 0.496
26 0.468 0.036 0.496
27 0.44 0.048 0.512
28 0.432 0.044 0.524
29 0.436 0.056 0.508
30 0.532 0.032 0.436
31 0.496 0.048 0.456
32 0.42 0.06 0.52
33 0.432 0.048 0.52
34 0.424 0.072 0.504
35 0.412 0.04 0.548
36 0.36 0.052 0.588
37 0.416 0.04 0.544
38 0.48 0.036 0.484
39 0.456 0.04 0.504
40 0.464 0.036 0.5
41 0.452 0.06 0.488
42 0.432 0.052 0.516
43 0.44 0.08 0.48
44 0.448 0.088 0.464
45 0.488 0.06 0.452
46 0.476 0.088 0.436
47 0.392 0.036 0.572
48 0.404 0.024 0.572
49 0.516 0.032 0.452
50 0.508 0.012 0.48
51 0.432 0.056 0.512
52 0.448 0.048 0.504
53 0.448 0.036 0.516
54 0.476 0.028 0.496
55 0.452 0.02 0.528
56 0.464 0.024 0.512
57 0.428 0.032 0.54
58 0.46 0.036 0.504
59 0.524 0.028 0.448
60 0.436 0.028 0.536
61 0.436 0.024 0.54
62 0.468 0.024 0.508
63 0.436 0.02 0.544
64 0.512 0.028 0.46
65 0.436 0.036 0.528
66 0.44 0.024 0.536
67 0.4 0.02 0.58
68 0.48 0.024 0.496
69 0.52 0.04 0.44
70 0.4 0.048 0.552
71 0.404 0.024 0.572
72 0.488 0.04 0.472
73 0.496 0.02 0.484
74 0.46 0.024 0.516
75 0.492 0.008 0.5
76 0.504 0.024 0.472
77 0.44 0.044 0.516
78 0.52 0.032 0.448
79 0.552 0.028 0.42
80 0.46 0.032 0.508
81 0.428 0.056 0.516
82 0.484 0.064 0.452
83 0.48 0.048 0.472
84 0.428 0.032 0.54
85 0.412 0.028 0.56
86 0.444 0.02 0.536
87 0.472 0.02 0.508
88 0.524 0.028 0.448
89 0.416 0.04 0.544
90 0.476 0.044 0.48
91 0.436 0.048 0.516
92 0.488 0.036 0.476
93 0.444 0.044 0.512
94 0.456 0.024 0.52
95 0.448 0.012 0.54
96 0.464 0.032 0.504
97 0.456 0.056 0.488
98 0.448 0.076 0.476
99 0.468 0.028 0.504
100 0.532 0.04 0.428
101 0.368 0.056 0.576
102 0.452 0.056 0.492
103 0.432 0.056 0.512
104 0.432 0.056 0.512
105 0.512 0.056 0.432
106 0.412 0.052 0.536
107 0.392 0.04 0.568
108 0.48 0.036 0.484
109 0.52 0.028 0.452
110 0.412 0.04 0.548
111 0.44 0.048 0.512
112 0.42 0.032 0.548
113 0.468 0.052 0.48
114 0.456 0.044 0.5
115 0.508 0.044 0.448
116 0.408 0.076 0.516
117 0.388 0.04 0.572
118 0.476 0.044 0.48
119 0.476 0.032 0.492
120 0.42 0.032 0.548
121 0.468 0.06 0.472
122 0.488 0.032 0.48
123 0.504 0.032 0.464
124 0.48 0.06 0.46
125 0.468 0.028 0.504
126 0.404 0.028 0.568
127 0.488 0.036 0.476
128 0.488 0.036 0.476
129 0.484 0.032 0.484
130 0.492 0.036 0.472
131 0.44 0.032 0.528
132 0.48 0.036 0.484
133 0.5 0.028 0.472
134 0.432 0.028 0.54
135 0.408 0.028 0.564
136 0.488 0.036 0.476
137 0.468 0.028 0.504
138 0.432 0.028 0.54
139 0.424 0.048 0.528
140 0.492 0.016 0.492
141 0.46 0.048 0.492
142 0.528 0.024 0.448
143 0.42 0.036 0.544
144 0.488 0.044 0.468
145 0.456 0.032 0.512
146 0.416 0.056 0.528
147 0.504 0.036 0.46
148 0.484 0.036 0.48
149 0.44 0.052 0.508
