0 0.24 0.0 0.76
1 0.26 0.0 0.74
2 0.276 0.0 0.724
3 0.308 0.0 0.692
4 0.208 0.0 0.792
5 0.34 0.0 0.66
6 0.312 0.0 0.688
7 0.356 0.0 0.644
8 0.24 0.004 0.756
9 0.244 0.0 0.756
10 0.308 0.0 0.692
11 0.244 0.0 0.756
12 0.252 0.0 0.748
13 0.308 0.0 0.692
14 0.316 0.0 0.684
15 0.232 0.0 0.768
16 0.3 0.0 0.7
17 0.292 0.0 0.708
18 0.244 0.0 0.756
19 0.284 0.0 0.716
20 0.276 0.0 0.724
21 0.288 0.0 0.712
22 0.3 0.0 0.7
23 0.276 0.0 0.724
24 0.292 0.0 0.708
25 0.3 0.0 0.7
26 0.296 0.0 0.704
27 0.24 0.0 0.76
28 0.328 0.0 0.672
29 0.292 0.0 0.708
30 0.288 0.0 0.712
31 0.316 0.0 0.684
32 0.264 0.0 0.736
33 0.292 0.0 0.708
34 0.28 0.0 0.72
35 0.24 0.0 0.76
36 0.308 0.0 0.692
37 0.268 0.0 0.732
38 0.264 0.0 0.736
39 0.272 0.0 0.728
40 0.332 0.0 0.668
41 0.204 0.0 0.796
42 0.288 0.0 0.712
43 0.28 0.0 0.72
44 0.228 0.0 0.772
45 0.336 0.0 0.664
46 0.308 0.0 0.692
47 0.304 0.0 0.696
48 0.288 0.004 0.708
49 0.284 0.0 0.716
50 0.288 0.0 0.712
51 0.256 0.0 0.744
52 0.216 0.004 0.78
53 0.264 0.0 0.736
54 0.288 0.0 0.712
55 0.288 0.0 0.712
56 0.284 0.0 0.716
57 0.32 0.0 0.68
58 0.256 0.0 0.744
59 0.284 0.0 0.716
60 0.272 0.0 0.728
61 0.248 0.0 0.752
62 0.288 0.0 0.712
63 0.288 0.0 0.712
64 0.268 0.0 0.732
65 0.24 0.0 0.76
66 0.26 0.0 0.74
67 0.272 0.0 0.728
68 0.288 0.0 0.712
69 0.32 0.0 0.68
70 0.236 0.0 0.764
71 0.292 0.0 0.708
72 0.304 0.0 0.696
73 0.28 0.0 0.72
74 0.28 0.0 0.72
75 0.292 0.0 0.708
76 0.208 0.0 0.792
77 0.284 0.0 0.716
78 0.296 0.0 0.704
79 0.304 0.0 0.696
80 0.272 0.0 0.728
81 0.232 0.0 0.768
82 0.376 0.0 0.624
83 0.288 0.0 0.712
84 0.244 0.0 0.756
85 0.232 0.0 0.768
86 0.296 0.0 0.704
87 0.256 0.0 0.744
88 0.288 0.0 0.712
89 0.28 0.0 0.72
90 0.308 0.0 0.692
91 0.316 0.0 0.684
92 0.3 0.0 0.7
93 0.24 0.0 0.76
94 0.312 0.0 0.688
95 0.264 0.0 0.736
96 0.256 0.0 0.744
97 0.316 0.0 0.684
98 0.248 0.0 0.752
99 0.24 0.0 0.76
100 0.364 0.0 0.636
101 0.288 0.0 0.712
102 0.284 0.0 0.716
103 0.224 0.0 0.776
104 0.244 0.0 0.756
105 0.344 0.0 0.656
106 0.228 0.004 0.768
107 0.24 0.0 0.76
108 0.32 0.0 0.68
109 0.296 0.0 0.704
110 0.344 0.0 0.656
111 0.308 0.0 0.692
112 0.28 0.0 0.72
113 0.316 0.0 0.684
114 0.208 0.0 0.792
115 0.332 0.0 0.668
116 0.332 0.004 0.664
117 0.228 0.0 0.772
118 0.28 0.0 0.72
119 0.264 0.0 0.736
120 0.324 0.0 0.676
121 0.264 0.0 0.736
122 0.244 0.0 0.756
123 0.344 0.0 0.656
124 0.268 0.0 0.732
125 0.284 0.0 0.716
126 0.256 0.0 0.744
127 0.344 0.0 0.656
128 0.26 0.0 0.74
129 0.272 0.0 0.728
130 0.284 0.0 0.716
131 0.268 0.0 0.732
132 0.304 0.0 0.696
133 0.328 0.0 0.672
134 0.232 0.0 0.768
135 0.28 0.0 0.72
136 0.292 0.0 0.708
137 0.288 0.0 0.712
138 0.3 0.0 0.7
139 0.26 0.0 0.74
140 0.296 0.0 0.704
141 0.284 0.0 0.716
142 0.292 0.0 0.708
143 0.248 0.0 0.752
144 0.292 0.0 0.708
145 0.288 0.0 0.712
146 0.292 0.0 0.708
147 0.312 0.0 0.688
148 0.268 0.0 0.732
149 0.292 0.0 0.708
150 0.268 0.0 0.732
