0 0.082000 0.418000 0.500000 
1 0.134000 0.402000 0.464000 
2 0.176000 0.380000 0.444000 
3 0.212000 0.356000 0.432000 
4 0.250000 0.380000 0.370000 
5 0.242000 0.348000 0.410000 
6 0.268000 0.362000 0.370000 
7 0.258000 0.396000 0.346000 
8 0.306000 0.390000 0.304000 
9 0.364000 0.360000 0.276000 
10 0.340000 0.392000 0.268000 
11 0.336000 0.420000 0.244000 
12 0.376000 0.410000 0.214000 
13 0.346000 0.374000 0.280000 
14 0.324000 0.370000 0.306000 
15 0.304000 0.386000 0.310000 
16 0.290000 0.342000 0.368000 
17 0.312000 0.314000 0.374000 
18 0.292000 0.332000 0.376000 
19 0.278000 0.320000 0.402000 
20 0.274000 0.300000 0.426000 
21 0.294000 0.288000 0.418000 
22 0.308000 0.330000 0.362000 
23 0.352000 0.322000 0.326000 
24 0.354000 0.308000 0.338000 
25 0.318000 0.318000 0.364000 
26 0.338000 0.354000 0.308000 
27 0.344000 0.356000 0.300000 
28 0.342000 0.354000 0.304000 
29 0.352000 0.334000 0.314000 
30 0.308000 0.322000 0.370000 
31 0.240000 0.304000 0.456000 
32 0.246000 0.330000 0.424000 
33 0.226000 0.354000 0.420000 
34 0.216000 0.322000 0.462000 
35 0.212000 0.362000 0.426000 
36 0.238000 0.340000 0.422000 
37 0.210000 0.324000 0.466000 
38 0.240000 0.300000 0.460000 
39 0.172000 0.330000 0.498000 
40 0.196000 0.300000 0.504000 
41 0.186000 0.328000 0.486000 
42 0.162000 0.386000 0.452000 
43 0.178000 0.338000 0.484000 
44 0.250000 0.284000 0.466000 
45 0.304000 0.324000 0.372000 
46 0.318000 0.332000 0.350000 
47 0.310000 0.350000 0.340000 
48 0.296000 0.332000 0.372000 
49 0.278000 0.352000 0.370000 
50 0.292000 0.344000 0.364000 
51 0.266000 0.380000 0.354000 
52 0.322000 0.344000 0.334000 
53 0.306000 0.358000 0.336000 
54 0.256000 0.392000 0.352000 
55 0.286000 0.378000 0.336000 
56 0.264000 0.408000 0.328000 
57 0.272000 0.354000 0.374000 
58 0.328000 0.366000 0.306000 
59 0.316000 0.382000 0.302000 
60 0.328000 0.384000 0.288000 
61 0.330000 0.344000 0.326000 
62 0.302000 0.384000 0.314000 
63 0.316000 0.366000 0.318000 
64 0.356000 0.390000 0.254000 
65 0.370000 0.366000 0.264000 
66 0.418000 0.342000 0.240000 
67 0.400000 0.328000 0.272000 
68 0.386000 0.324000 0.290000 
69 0.358000 0.340000 0.302000 
70 0.344000 0.338000 0.318000 
71 0.342000 0.348000 0.310000 
72 0.358000 0.348000 0.294000 
73 0.322000 0.398000 0.280000 
74 0.302000 0.408000 0.290000 
75 0.332000 0.342000 0.326000 
76 0.340000 0.354000 0.306000 
77 0.322000 0.380000 0.298000 
78 0.302000 0.394000 0.304000 
79 0.292000 0.360000 0.348000 
80 0.248000 0.364000 0.388000 
81 0.298000 0.384000 0.318000 
82 0.344000 0.348000 0.308000 
83 0.332000 0.346000 0.322000 
84 0.334000 0.370000 0.296000 
85 0.332000 0.364000 0.304000 
86 0.308000 0.398000 0.294000 
87 0.290000 0.410000 0.300000 
88 0.280000 0.368000 0.352000 
89 0.314000 0.336000 0.350000 
90 0.392000 0.318000 0.290000 
91 0.398000 0.348000 0.254000 
92 0.348000 0.350000 0.302000 
93 0.304000 0.340000 0.356000 
94 0.294000 0.348000 0.358000 
95 0.282000 0.332000 0.386000 
96 0.266000 0.300000 0.434000 
97 0.306000 0.294000 0.400000 
98 0.288000 0.330000 0.382000 
99 0.306000 0.324000 0.370000 
100 0.294000 0.310000 0.396000 
101 0.306000 0.336000 0.358000 
102 0.346000 0.348000 0.306000 
103 0.396000 0.296000 0.308000 
104 0.374000 0.316000 0.310000 
105 0.340000 0.348000 0.312000 
106 0.316000 0.330000 0.354000 
107 0.216000 0.402000 0.382000 
108 0.218000 0.392000 0.390000 
109 0.246000 0.368000 0.386000 
110 0.270000 0.370000 0.360000 
111 0.268000 0.330000 0.402000 
112 0.282000 0.344000 0.374000 
113 0.296000 0.346000 0.358000 
114 0.266000 0.370000 0.364000 
115 0.304000 0.378000 0.318000 
116 0.296000 0.380000 0.324000 
117 0.326000 0.320000 0.354000 
118 0.292000 0.358000 0.350000 
119 0.334000 0.324000 0.342000 
120 0.338000 0.334000 0.328000 
121 0.310000 0.348000 0.342000 
122 0.322000 0.336000 0.342000 
123 0.298000 0.390000 0.312000 
124 0.266000 0.362000 0.372000 
125 0.240000 0.336000 0.424000 
126 0.256000 0.346000 0.398000 
127 0.282000 0.314000 0.404000 
