231 0.364 0.044 0.592
232 0.512 0.024 0.464
233 0.396 0.02 0.584
234 0.388 0.024 0.588
235 0.432 0.008 0.56
236 0.436 0.016 0.548
237 0.392 0.016 0.592
238 0.48 0.016 0.504
239 0.444 0.02 0.536
240 0.364 0.016 0.62
241 0.376 0.02 0.604
242 0.444 0.016 0.54
243 0.428 0.008 0.564
244 0.444 0.02 0.536
245 0.384 0.036 0.58
246 0.44 0.032 0.528
247 0.424 0.036 0.54
248 0.384 0.016 0.6
249 0.44 0.012 0.548
250 0.432 0.02 0.548
251 0.384 0.012 0.604
252 0.448 0.036 0.516
253 0.412 0.016 0.572
254 0.468 0.028 0.504
255 0.468 0.032 0.5
256 0.412 0.016 0.572
257 0.38 0.02 0.6
258 0.416 0.008 0.576
259 0.448 0.044 0.508
260 0.444 0.02 0.536
261 0.416 0.032 0.552
262 0.4 0.012 0.588
263 0.396 0.016 0.588
264 0.412 0.016 0.572
265 0.42 0.02 0.56
266 0.392 0.02 0.588
267 0.4 0.016 0.584
268 0.4 0.04 0.56
269 0.456 0.016 0.528
270 0.46 0.004 0.536
271 0.436 0.016 0.548
272 0.42 0.02 0.56
273 0.388 0.036 0.576
274 0.412 0.016 0.572
275 0.332 0.02 0.648
276 0.408 0.02 0.572
277 0.388 0.016 0.596
278 0.38 0.024 0.596
279 0.46 0.028 0.512
280 0.408 0.016 0.576
281 0.352 0.06 0.588
282 0.416 0.024 0.56
283 0.364 0.036 0.6
284 0.392 0.024 0.584
285 0.364 0.024 0.612
286 0.432 0.024 0.544
287 0.352 0.032 0.616
288 0.38 0.024 0.596
289 0.428 0.016 0.556
290 0.416 0.028 0.556
291 0.4 0.016 0.584
292 0.416 0.028 0.556
293 0.36 0.036 0.604
294 0.448 0.048 0.504
295 0.416 0.036 0.548
296 0.344 0.032 0.624
297 0.416 0.02 0.564
298 0.448 0.008 0.544
299 0.416 0.012 0.572
300 0.432 0.02 0.548
301 0.412 0.02 0.568
302 0.384 0.024 0.592
303 0.436 0.024 0.54
304 0.392 0.02 0.588
305 0.384 0.028 0.588
306 0.432 0.036 0.532
307 0.4 0.044 0.556
308 0.436 0.028 0.536
309 0.44 0.024 0.536
310 0.408 0.024 0.568
311 0.388 0.028 0.584
312 0.412 0.012 0.576
313 0.408 0.036 0.556
314 0.396 0.008 0.596
315 0.46 0.008 0.532
316 0.456 0.012 0.532
317 0.428 0.016 0.556
318 0.42 0.02 0.56
319 0.372 0.016 0.612
320 0.464 0.02 0.516
321 0.372 0.016 0.612
322 0.488 0.016 0.496
323 0.328 0.032 0.64
324 0.412 0.02 0.568
325 0.472 0.012 0.516
326 0.408 0.024 0.568
327 0.388 0.016 0.596
328 0.384 0.04 0.576
329 0.44 0.012 0.548
330 0.364 0.036 0.6
331 0.4 0.028 0.572
332 0.412 0.016 0.572
333 0.408 0.044 0.548
334 0.42 0.052 0.528
335 0.384 0.044 0.572
336 0.38 0.036 0.584
337 0.388 0.052 0.56
338 0.372 0.044 0.584
339 0.4 0.04 0.56
340 0.42 0.036 0.544
341 0.396 0.052 0.552
342 0.424 0.02 0.556
343 0.448 0.024 0.528
344 0.372 0.032 0.596
345 0.32 0.028 0.652
346 0.38 0.032 0.588
347 0.412 0.04 0.548
348 0.4 0.028 0.572
349 0.412 0.02 0.568
350 0.404 0.02 0.576
351 0.376 0.036 0.588
352 0.352 0.06 0.588
353 0.376 0.052 0.572
354 0.452 0.052 0.496
355 0.432 0.02 0.548
356 0.408 0.048 0.544
357 0.38 0.036 0.584
358 0.4 0.028 0.572
359 0.436 0.044 0.52
360 0.428 0.02 0.552
361 0.416 0.036 0.548
362 0.416 0.036 0.548
363 0.448 0.032 0.52
364 0.384 0.024 0.592
365 0.444 0.028 0.528
366 0.384 0.016 0.6
367 0.4 0.02 0.58
368 0.44 0.024 0.536
369 0.4 0.036 0.564
370 0.46 0.02 0.52
371 0.4 0.004 0.596
372 0.46 0.044 0.496
373 0.408 0.028 0.564
374 0.408 0.012 0.58
375 0.404 0.048 0.548
376 0.416 0.048 0.536
377 0.368 0.04 0.592
378 0.452 0.032 0.516
379 0.408 0.02 0.572
380 0.42 0.04 0.54
381 0.396 0.036 0.568
382 0.396 0.024 0.58
383 0.444 0.032 0.524
384 0.392 0.036 0.572
385 0.44 0.008 0.552
386 0.456 0.032 0.512
387 0.396 0.016 0.588
388 0.408 0.036 0.556
389 0.452 0.024 0.524
390 0.388 0.024 0.588
391 0.392 0.04 0.568
392 0.396 0.036 0.568
393 0.412 0.036 0.552
394 0.428 0.032 0.54
395 0.42 0.02 0.56
396 0.4 0.028 0.572
397 0.38 0.02 0.6
398 0.428 0.016 0.556
399 0.428 0.016 0.556
400 0.448 0.024 0.528
401 0.468 0.024 0.508
402 0.428 0.016 0.556
403 0.392 0.02 0.588
404 0.396 0.016 0.588
405 0.384 0.024 0.592
406 0.436 0.036 0.528
407 0.356 0.04 0.604
408 0.408 0.024 0.568
409 0.388 0.036 0.576
410 0.392 0.032 0.576
411 0.428 0.056 0.516
412 0.424 0.028 0.548
413 0.472 0.04 0.488
414 0.4 0.012 0.588
415 0.416 0.048 0.536
416 0.476 0.048 0.476
417 0.46 0.032 0.508
418 0.432 0.028 0.54
419 0.416 0.032 0.552
420 0.412 0.032 0.556
421 0.48 0.032 0.488
422 0.392 0.04 0.568
423 0.412 0.012 0.576
424 0.404 0.032 0.564
425 0.492 0.024 0.484
426 0.404 0.028 0.568
427 0.384 0.036 0.58
428 0.428 0.008 0.564
429 0.436 0.016 0.548
430 0.416 0.036 0.548
431 0.396 0.008 0.596
432 0.456 0.012 0.532
433 0.396 0.032 0.572
434 0.392 0.02 0.588
435 0.428 0.012 0.56
436 0.408 0.012 0.58
437 0.42 0.008 0.572
438 0.432 0.016 0.552
439 0.412 0.02 0.568
440 0.424 0.028 0.548
441 0.436 0.016 0.548
442 0.408 0.02 0.572
443 0.436 0.02 0.544
444 0.436 0.024 0.54
445 0.448 0.028 0.524
446 0.448 0.024 0.528
447 0.44 0.032 0.528
448 0.38 0.036 0.584
449 0.452 0.036 0.512
450 0.484 0.012 0.504
451 0.44 0.028 0.532
452 0.452 0.024 0.524
453 0.356 0.02 0.624
454 0.42 0.02 0.56
455 0.4 0.064 0.536
456 0.488 0.008 0.504
457 0.384 0.024 0.592
458 0.388 0.016 0.596
459 0.436 0.012 0.552
460 0.424 0.032 0.544
461 0.428 0.036 0.536
462 0.428 0.028 0.544
463 0.448 0.016 0.536
464 0.424 0.028 0.548
465 0.396 0.024 0.58
466 0.4 0.028 0.572
467 0.42 0.024 0.556
468 0.436 0.032 0.532
469 0.408 0.016 0.576
470 0.436 0.028 0.536
471 0.424 0.02 0.556
472 0.432 0.032 0.536
473 0.396 0.024 0.58
474 0.404 0.032 0.564
475 0.364 0.012 0.624
476 0.452 0.024 0.524
477 0.42 0.028 0.552
478 0.408 0.012 0.58
479 0.424 0.028 0.548
480 0.392 0.036 0.572
481 0.348 0.04 0.612
482 0.408 0.02 0.572
483 0.44 0.016 0.544
484 0.376 0.036 0.588
485 0.392 0.02 0.588
486 0.412 0.016 0.572
487 0.408 0.024 0.568
488 0.408 0.028 0.564
489 0.456 0.02 0.524
490 0.428 0.036 0.536
491 0.412 0.012 0.576
492 0.44 0.016 0.544
493 0.46 0.008 0.532
494 0.452 0.02 0.528
495 0.368 0.036 0.596
496 0.48 0.016 0.504
497 0.432 0.008 0.56
498 0.392 0.024 0.584
499 0.416 0.016 0.568
