0 0.956972 0.603544 0.274520 1.000000 
1 0.956972 0.621532 0.277714 0.992000 
2 0.956972 0.626072 0.277827 0.992000 
3 0.956972 0.630970 0.277714 0.986000 
4 0.956972 0.627607 0.274174 0.978000 
5 0.956972 0.650349 0.277602 0.978000 
6 0.956972 0.628366 0.277827 0.976000 
7 0.960661 0.644986 0.277714 0.972000 
8 0.960661 0.626906 0.262581 0.964000 
9 0.960661 0.626543 0.277586 0.966000 
10 0.960661 0.609535 0.273270 0.960000 
11 0.960661 0.636160 0.274751 0.964000 
12 0.960661 0.622719 0.274751 0.954000 
13 0.960661 0.617604 0.277827 0.956000 
14 0.960661 0.623095 0.279720 0.950000 
15 0.967435 0.628473 0.265666 0.964000 
16 0.967435 0.612581 0.274751 0.942000 
17 0.967435 0.634536 0.274174 0.960000 
18 0.967435 0.631809 0.278221 0.962000 
19 0.967435 0.643654 0.274174 0.974000 
20 0.967435 0.639355 0.281930 0.970000 
21 0.967435 0.638908 0.273918 0.958000 
22 0.967435 0.625379 0.262516 0.974000 
23 0.967435 0.646996 0.274174 0.972000 
24 0.967435 0.634545 0.277714 0.962000 
25 0.967435 0.631093 0.274751 0.960000 
26 0.967435 0.628933 0.276935 0.958000 
27 0.967435 0.641442 0.277827 0.950000 
28 0.967435 0.636773 0.269457 0.978000 
29 0.967435 0.629314 0.267776 0.952000 
30 0.967435 0.623465 0.278221 0.946000 
31 0.967435 0.617551 0.281863 0.942000 
32 0.967435 0.617033 0.288099 0.954000 
33 0.967435 0.623021 0.281863 0.964000 
34 0.967435 0.619840 0.281863 0.962000 
35 0.967435 0.616547 0.277714 0.962000 
36 0.967435 0.642125 0.268159 0.960000 
37 0.967435 0.628089 0.278338 0.948000 
38 0.967435 0.620681 0.265560 0.950000 
39 0.967435 0.617899 0.277827 0.966000 
40 0.967435 0.622710 0.277827 0.966000 
41 0.967435 0.626185 0.277714 0.958000 
42 0.967435 0.614494 0.274174 0.972000 
43 0.967435 0.618321 0.274174 0.964000 
44 0.967435 0.613753 0.282271 0.988000 
45 0.967435 0.623479 0.276935 0.974000 
46 0.967435 0.642407 0.265760 0.980000 
47 0.967435 0.637372 0.277827 0.974000 
48 0.967435 0.621506 0.272720 0.968000 
49 0.967435 0.628946 0.281863 0.948000 
50 0.967435 0.619969 0.277827 0.956000 
51 0.967435 0.619774 0.278221 0.940000 
52 0.967435 0.614977 0.282271 0.942000 
53 0.967435 0.625229 0.276935 0.966000 
54 0.967435 0.605855 0.292273 0.926000 
55 0.967435 0.601826 0.274174 0.952000 
56 0.967435 0.622217 0.276357 0.964000 
57 0.967435 0.619923 0.270366 0.972000 
58 0.967435 0.617096 0.281863 0.968000 
59 0.967435 0.624535 0.287851 0.974000 
60 0.967435 0.613377 0.288565 0.958000 
61 0.967435 0.625264 0.274781 0.952000 
62 0.967435 0.612569 0.274751 0.920000 
63 0.967435 0.609803 0.276935 0.940000 
64 0.967435 0.607128 0.264011 0.918000 
