0 0.452 0.0 0.548
1 0.356 0.0 0.644
2 0.348 0.0 0.652
3 0.332 0.0 0.668
4 0.308 0.0 0.692
5 0.336 0.0 0.664
6 0.312 0.0 0.688
7 0.3 0.004 0.696
8 0.332 0.0 0.668
9 0.292 0.0 0.708
10 0.332 0.0 0.668
11 0.352 0.0 0.648
12 0.308 0.0 0.692
13 0.3 0.0 0.7
14 0.332 0.0 0.668
15 0.312 0.0 0.688
16 0.252 0.0 0.748
17 0.36 0.0 0.64
18 0.304 0.0 0.696
19 0.308 0.0 0.692
20 0.296 0.0 0.704
21 0.308 0.0 0.692
22 0.344 0.0 0.656
23 0.332 0.0 0.668
24 0.32 0.0 0.68
25 0.308 0.0 0.692
26 0.352 0.0 0.648
27 0.304 0.004 0.692
28 0.3 0.0 0.7
29 0.312 0.0 0.688
30 0.276 0.0 0.724
31 0.34 0.0 0.66
32 0.288 0.0 0.712
33 0.344 0.0 0.656
34 0.296 0.0 0.704
35 0.316 0.0 0.684
36 0.384 0.0 0.616
37 0.276 0.0 0.724
38 0.336 0.0 0.664
39 0.38 0.0 0.62
40 0.344 0.004 0.652
41 0.316 0.0 0.684
42 0.3 0.0 0.7
43 0.296 0.0 0.704
44 0.288 0.0 0.712
45 0.324 0.0 0.676
46 0.336 0.0 0.664
47 0.332 0.0 0.668
48 0.268 0.0 0.732
49 0.328 0.0 0.672
50 0.368 0.0 0.632
51 0.388 0.0 0.612
52 0.34 0.0 0.66
53 0.412 0.0 0.588
54 0.272 0.004 0.724
55 0.336 0.0 0.664
56 0.388 0.0 0.612
57 0.3 0.0 0.7
58 0.324 0.0 0.676
59 0.36 0.0 0.64
60 0.328 0.0 0.672
61 0.348 0.0 0.652
62 0.304 0.0 0.696
63 0.276 0.0 0.724
64 0.344 0.0 0.656
65 0.328 0.0 0.672
66 0.312 0.0 0.688
67 0.3 0.0 0.7
68 0.328 0.0 0.672
69 0.268 0.0 0.732
70 0.352 0.0 0.648
71 0.332 0.0 0.668
72 0.308 0.0 0.692
73 0.308 0.0 0.692
74 0.268 0.0 0.732
75 0.344 0.0 0.656
76 0.264 0.0 0.736
77 0.312 0.0 0.688
78 0.376 0.0 0.624
79 0.332 0.0 0.668
80 0.316 0.004 0.68
81 0.376 0.004 0.62
82 0.34 0.0 0.66
83 0.32 0.0 0.68
84 0.292 0.0 0.708
85 0.348 0.0 0.652
86 0.32 0.0 0.68
87 0.328 0.0 0.672
88 0.316 0.0 0.684
89 0.34 0.0 0.66
90 0.32 0.0 0.68
91 0.376 0.0 0.624
92 0.292 0.0 0.708
93 0.348 0.0 0.652
94 0.352 0.0 0.648
95 0.324 0.0 0.676
96 0.368 0.0 0.632
97 0.368 0.0 0.632
98 0.296 0.0 0.704
99 0.32 0.0 0.68
100 0.332 0.0 0.668
101 0.348 0.0 0.652
102 0.368 0.0 0.632
103 0.292 0.0 0.708
104 0.34 0.0 0.66
105 0.356 0.0 0.644
106 0.352 0.0 0.648
107 0.312 0.0 0.688
108 0.368 0.0 0.632
109 0.356 0.0 0.644
110 0.34 0.004 0.656
111 0.328 0.0 0.672
112 0.328 0.0 0.672
113 0.264 0.0 0.736
114 0.304 0.0 0.696
115 0.34 0.0 0.66
116 0.368 0.0 0.632
117 0.272 0.0 0.728
118 0.356 0.0 0.644
119 0.34 0.0 0.66
120 0.296 0.0 0.704
121 0.324 0.0 0.676
122 0.328 0.0 0.672
123 0.34 0.0 0.66
124 0.344 0.008 0.648
125 0.292 0.0 0.708
126 0.296 0.004 0.7
127 0.308 0.0 0.692
128 0.272 0.0 0.728
129 0.34 0.0 0.66
130 0.316 0.0 0.684
131 0.344 0.0 0.656
132 0.224 0.0 0.776
133 0.368 0.0 0.632
134 0.264 0.0 0.736
135 0.368 0.0 0.632
136 0.308 0.0 0.692
137 0.304 0.0 0.696
138 0.3 0.0 0.7
139 0.372 0.0 0.628
140 0.308 0.0 0.692
141 0.328 0.0 0.672
142 0.332 0.004 0.664
143 0.328 0.0 0.672
144 0.312 0.0 0.688
145 0.34 0.0 0.66
146 0.38 0.0 0.62
147 0.336 0.0 0.664
148 0.308 0.004 0.688
149 0.272 0.0 0.728
150 0.336 0.0 0.664
151 0.436 0.0 0.564
152 0.32 0.0 0.68
153 0.348 0.004 0.648
154 0.292 0.0 0.708
155 0.292 0.0 0.708
156 0.304 0.0 0.696
157 0.328 0.0 0.672
158 0.3 0.0 0.7
159 0.328 0.0 0.672
160 0.352 0.0 0.648
161 0.364 0.0 0.636
162 0.34 0.004 0.656
163 0.332 0.0 0.668
164 0.336 0.004 0.66
165 0.324 0.004 0.672
166 0.364 0.0 0.636
167 0.38 0.0 0.62
168 0.376 0.0 0.624
169 0.328 0.0 0.672
170 0.308 0.0 0.692
171 0.328 0.004 0.668
172 0.344 0.0 0.656
173 0.332 0.0 0.668
174 0.308 0.0 0.692
175 0.236 0.0 0.764
176 0.316 0.004 0.68
177 0.352 0.0 0.648
178 0.3 0.0 0.7
179 0.316 0.0 0.684
180 0.344 0.0 0.656
181 0.372 0.0 0.628
182 0.3 0.0 0.7
183 0.372 0.0 0.628
184 0.292 0.0 0.708
185 0.276 0.0 0.724
186 0.352 0.0 0.648
187 0.296 0.0 0.704
188 0.34 0.0 0.66
189 0.344 0.0 0.656
190 0.304 0.0 0.696
191 0.368 0.0 0.632
192 0.28 0.0 0.72
193 0.296 0.0 0.704
194 0.32 0.0 0.68
195 0.348 0.0 0.652
196 0.336 0.0 0.664
197 0.336 0.0 0.664
198 0.392 0.0 0.608
199 0.348 0.0 0.652
200 0.272 0.0 0.728
201 0.368 0.0 0.632
